ano,sigla_uf,sexo,faixa_etaria,media_aposentadoria_pensao,media_outras_fontes_geral,total_respondentes
2017,SC,Feminino,Outras idades / Não mapeado,1.99,7.94,373
2017,SC,Masculino,Outras idades / Não mapeado,1.99,7.93,313
2017,SC,Feminino,Outras idades / Não mapeado,1.99,7.96,252
2017,SC,Feminino,Outras idades / Não mapeado,1.97,7.93,105
2017,PA,Feminino,60 anos ou mais,2.0,7.82,151
2017,PA,Feminino,15 a 29 anos,2.0,8.0,157
2017,PA,Masculino,Outras idades / Não mapeado,1.91,8.0,22
2017,PA,Feminino,Outras idades / Não mapeado,2.0,7.86,78
2017,PA,Masculino,Outras idades / Não mapeado,1.79,7.95,19
2017,MA,Masculino,15 a 29 anos,1.99,7.99,261
2017,MA,Feminino,Outras idades / Não mapeado,1.96,7.56,197
2017,MA,Masculino,Outras idades / Não mapeado,1.98,7.96,122
2017,MA,Feminino,0 a 14 anos,2.0,8.0,232
2017,MA,Masculino,Outras idades / Não mapeado,1.99,7.95,182
2017,MA,Feminino,Outras idades / Não mapeado,1.98,7.98,98
2017,MA,Masculino,Outras idades / Não mapeado,1.95,7.97,38
2017,MA,Feminino,Outras idades / Não mapeado,1.97,7.65,146
2017,MA,Feminino,Outras idades / Não mapeado,1.89,7.98,46
2017,MA,Masculino,Outras idades / Não mapeado,1.96,7.97,103
2017,PB,Masculino,Outras idades / Não mapeado,1.98,7.96,131
2017,PB,Feminino,Outras idades / Não mapeado,1.97,7.62,135
2017,PB,Feminino,45 a 59 anos,2.0,7.94,198
2017,PB,Masculino,0 a 14 anos,1.98,8.0,119
2017,PB,Masculino,Outras idades / Não mapeado,2.0,7.92,89
2017,PB,Masculino,30 a 44 anos,1.97,8.0,113
2017,PE,Feminino,0 a 14 anos,2.0,8.0,70
2017,PE,Masculino,Outras idades / Não mapeado,2.0,7.94,35
2017,PE,Masculino,Outras idades / Não mapeado,1.95,7.95,38
2017,PE,Feminino,Outras idades / Não mapeado,2.0,7.94,33
2017,PE,Feminino,Outras idades / Não mapeado,1.98,7.84,55
2017,PE,Masculino,15 a 29 anos,2.0,8.0,63
2017,PE,Masculino,Outras idades / Não mapeado,2.0,8.0,54
2017,PE,Masculino,Outras idades / Não mapeado,2.0,7.75,12
2017,PE,Feminino,Outras idades / Não mapeado,1.89,7.95,19
2017,PE,Feminino,Outras idades / Não mapeado,1.97,7.68,75
2017,MG,Feminino,30 a 44 anos,2.0,8.0,140
2017,MG,Masculino,Outras idades / Não mapeado,1.99,7.95,157
2017,MG,Feminino,Outras idades / Não mapeado,2.0,7.89,149
2017,MG,Masculino,45 a 59 anos,2.0,8.0,218
2017,MG,Feminino,Outras idades / Não mapeado,1.99,7.84,222
2017,MG,Feminino,Outras idades / Não mapeado,1.94,7.98,52
2017,MG,Masculino,Outras idades / Não mapeado,1.99,7.93,246
2017,MG,Masculino,Outras idades / Não mapeado,2.0,7.95,199
2017,MG,Masculino,Outras idades / Não mapeado,1.95,7.88,58
2017,MG,Feminino,Outras idades / Não mapeado,1.99,7.81,177
2017,MG,Masculino,60 anos ou mais,1.99,7.97,166
2017,MG,Feminino,Outras idades / Não mapeado,1.95,7.92,62
2017,MG,Feminino,Outras idades / Não mapeado,1.91,7.97,79
2017,ES,Feminino,15 a 29 anos,1.98,7.96,51
2017,ES,Feminino,Outras idades / Não mapeado,2.0,7.94,51
2017,ES,Masculino,Outras idades / Não mapeado,2.0,8.0,9
2017,ES,Feminino,60 anos ou mais,2.0,7.92,66
2017,ES,Masculino,Outras idades / Não mapeado,1.94,7.81,16
2017,MS,Feminino,Outras idades / Não mapeado,1.99,7.82,125
2017,MS,Feminino,Outras idades / Não mapeado,1.98,7.9,94
2017,MS,Masculino,Outras idades / Não mapeado,2.0,7.97,98
2017,MS,Masculino,Outras idades / Não mapeado,2.0,7.93,84
2017,MS,Masculino,45 a 59 anos,1.99,8.0,121
2017,MS,Masculino,Outras idades / Não mapeado,1.98,7.9,120
2017,MS,Masculino,60 anos ou mais,1.99,7.97,99
2017,MS,Feminino,Outras idades / Não mapeado,1.86,7.93,29
2017,MS,Feminino,30 a 44 anos,2.0,8.0,85
2017,MS,Feminino,Outras idades / Não mapeado,2.0,7.75,108
2017,MS,Feminino,Outras idades / Não mapeado,1.9,7.94,48
2017,MS,Feminino,Outras idades / Não mapeado,1.85,7.88,26
2017,MS,Masculino,Outras idades / Não mapeado,1.9,8.0,39
2017,MT,Masculino,60 anos ou mais,1.99,7.97,175
2017,MT,Feminino,Outras idades / Não mapeado,1.99,7.81,160
2017,MT,Masculino,45 a 59 anos,1.99,7.99,231
2017,MT,Masculino,Outras idades / Não mapeado,2.0,7.93,196
2017,MT,Feminino,Outras idades / Não mapeado,1.99,7.8,207
2017,MT,Masculino,Outras idades / Não mapeado,1.99,7.98,208
2017,MT,Feminino,30 a 44 anos,2.0,7.99,137
2017,MT,Feminino,Outras idades / Não mapeado,1.95,7.91,44
2017,MT,Feminino,Outras idades / Não mapeado,1.9,7.94,70
2017,MT,Feminino,Outras idades / Não mapeado,1.98,7.91,165
2017,MT,Masculino,Outras idades / Não mapeado,1.98,7.92,164
2017,MT,Feminino,Outras idades / Não mapeado,1.94,7.94,31
2017,MT,Masculino,Outras idades / Não mapeado,1.97,7.87,75
2017,GO,Feminino,15 a 29 anos,2.0,8.0,5
2017,GO,Feminino,60 anos ou mais,2.0,7.5,2
2017,GO,Feminino,Outras idades / Não mapeado,2.0,8.0,3
2017,GO,Masculino,Outras idades / Não mapeado,2.0,8.0,1
2017,DF,Feminino,60 anos ou mais,2.0,7.94,337
2017,DF,Feminino,Outras idades / Não mapeado,1.98,7.93,197
2017,DF,Feminino,15 a 29 anos,2.0,7.99,249
2017,DF,Masculino,Outras idades / Não mapeado,1.92,7.92,49
2017,DF,Masculino,Outras idades / Não mapeado,1.97,7.84,67
2019,AC,Feminino,Outras idades / Não mapeado,1.98,7.67,259
2019,AC,Feminino,Outras idades / Não mapeado,1.89,7.94,72
2019,AC,Masculino,Outras idades / Não mapeado,2.0,7.95,227
2019,AC,Masculino,Outras idades / Não mapeado,1.95,7.95,79
2019,AC,Feminino,Outras idades / Não mapeado,2.0,7.69,220
2019,AC,Feminino,Outras idades / Não mapeado,1.88,7.92,52
2019,AC,Masculino,45 a 59 anos,1.99,7.99,369
2019,AC,Masculino,60 anos ou mais,1.99,7.97,266
2019,AC,Feminino,Outras idades / Não mapeado,1.98,7.74,185
2019,AC,Feminino,30 a 44 anos,1.99,7.99,198
2019,AC,Masculino,Outras idades / Não mapeado,1.99,7.95,167
2019,AC,Masculino,Outras idades / Não mapeado,2.0,7.97,210
2019,AC,Feminino,Outras idades / Não mapeado,1.96,7.98,50
2019,AL,Masculino,Outras idades / Não mapeado,1.89,8.0,18
2019,AL,Feminino,60 anos ou mais,1.97,7.76,62
2019,AL,Feminino,Outras idades / Não mapeado,1.96,7.85,53
2019,AL,Feminino,15 a 29 anos,2.0,8.0,54
2019,AL,Masculino,Outras idades / Não mapeado,1.8,8.0,10
2019,AM,Feminino,45 a 59 anos,2.0,7.97,516
2019,AM,Feminino,Outras idades / Não mapeado,1.99,7.64,357
2019,AM,Masculino,Outras idades / Não mapeado,1.98,7.96,330
2019,AM,Masculino,Outras idades / Não mapeado,1.98,7.92,212
2019,AM,Masculino,30 a 44 anos,2.0,8.0,385
2019,AM,Masculino,0 a 14 anos,2.0,8.0,397
2019,PA,Masculino,Outras idades / Não mapeado,2.0,7.97,30
2019,PA,Feminino,Outras idades / Não mapeado,1.9,7.5,48
2019,PA,Masculino,30 a 44 anos,2.0,8.0,41
2019,PA,Feminino,45 a 59 anos,2.0,7.95,55
2019,PA,Masculino,Outras idades / Não mapeado,2.0,7.89,28
2019,PA,Masculino,0 a 14 anos,2.0,8.0,29
2019,AP,Feminino,15 a 29 anos,1.99,7.98,163
2019,AP,Feminino,60 anos ou mais,2.0,7.84,225
2019,AP,Feminino,Outras idades / Não mapeado,1.96,7.87,70
2019,AP,Masculino,Outras idades / Não mapeado,1.91,7.91,23
2019,AP,Masculino,Outras idades / Não mapeado,1.91,7.86,22
2019,MA,Masculino,Outras idades / Não mapeado,2.0,7.96,48
2019,MA,Feminino,Outras idades / Não mapeado,1.94,7.89,18
2019,MA,Feminino,Outras idades / Não mapeado,2.0,7.69,80
2019,MA,Masculino,Outras idades / Não mapeado,1.99,7.94,70
2019,MA,Masculino,45 a 59 anos,1.98,8.0,105
2019,MA,Masculino,60 anos ou mais,2.0,7.99,84
2019,MA,Masculino,Outras idades / Não mapeado,2.0,7.95,65
2019,MA,Feminino,Outras idades / Não mapeado,1.99,7.49,84
2019,MA,Masculino,Outras idades / Não mapeado,1.96,8.0,46
2019,MA,Feminino,Outras idades / Não mapeado,1.98,7.71,49
2019,MA,Feminino,30 a 44 anos,1.99,8.0,82
2019,MA,Feminino,Outras idades / Não mapeado,1.96,8.0,26
2019,MA,Feminino,Outras idades / Não mapeado,1.96,7.96,23
2019,CE,Masculino,60 anos ou mais,1.98,7.98,240
2019,CE,Feminino,Outras idades / Não mapeado,2.0,7.56,233
2019,CE,Masculino,Outras idades / Não mapeado,1.99,7.96,229
2019,CE,Masculino,Outras idades / Não mapeado,1.99,7.9,187
2019,CE,Feminino,Outras idades / Não mapeado,1.92,7.96,120
2019,CE,Masculino,Outras idades / Não mapeado,1.91,7.97,102
2019,CE,Masculino,Outras idades / Não mapeado,1.97,7.98,174
2019,CE,Feminino,Outras idades / Não mapeado,2.0,7.65,222
2019,CE,Feminino,30 a 44 anos,2.0,7.99,166
2019,CE,Feminino,Outras idades / Não mapeado,2.0,7.69,183
2019,CE,Masculino,45 a 59 anos,1.98,7.99,311
2019,CE,Feminino,Outras idades / Não mapeado,1.88,7.97,76
2019,CE,Feminino,Outras idades / Não mapeado,1.94,7.99,85
2019,BA,Masculino,Outras idades / Não mapeado,2.0,7.92,83
2019,BA,Masculino,45 a 59 anos,1.99,7.99,135
2019,BA,Feminino,Outras idades / Não mapeado,1.95,7.66,73
2019,BA,Masculino,Outras idades / Não mapeado,1.98,7.93,109
2019,BA,Feminino,Outras idades / Não mapeado,1.99,7.69,85
2019,BA,Feminino,30 a 44 anos,2.0,8.0,58
2019,BA,Feminino,Outras idades / Não mapeado,1.92,7.97,39
2019,BA,Masculino,Outras idades / Não mapeado,1.99,7.9,78
2019,BA,Feminino,Outras idades / Não mapeado,1.98,7.63,97
2019,BA,Masculino,60 anos ou mais,1.97,7.93,91
2019,BA,Feminino,Outras idades / Não mapeado,1.93,7.93,30
2019,BA,Feminino,Outras idades / Não mapeado,1.9,8.0,31
2019,BA,Masculino,Outras idades / Não mapeado,1.81,8.0,32
2019,MG,Masculino,15 a 29 anos,2.0,8.0,167
2019,MG,Feminino,Outras idades / Não mapeado,1.99,7.88,215
2019,MG,Masculino,Outras idades / Não mapeado,2.0,7.93,206
2019,MG,Masculino,Outras idades / Não mapeado,1.99,7.97,132
2019,MG,Feminino,Outras idades / Não mapeado,1.98,7.95,133
2019,MG,Masculino,Outras idades / Não mapeado,1.98,7.94,132
2019,MG,Feminino,Outras idades / Não mapeado,1.99,7.91,162
2019,MG,Feminino,0 a 14 anos,2.0,8.0,151
2019,MG,Masculino,Outras idades / Não mapeado,1.94,7.94,35
2019,MG,Feminino,Outras idades / Não mapeado,1.98,7.91,44
2019,ES,Masculino,0 a 14 anos,2.0,7.98,65
2019,ES,Masculino,30 a 44 anos,2.0,8.0,59
2019,ES,Feminino,45 a 59 anos,1.97,7.97,73
2019,ES,Feminino,Outras idades / Não mapeado,1.99,7.78,78
2019,ES,Masculino,Outras idades / Não mapeado,1.98,7.9,50
2019,ES,Masculino,Outras idades / Não mapeado,2.0,7.98,64
2019,MS,Masculino,Outras idades / Não mapeado,2.0,7.0,1
2019,MS,Feminino,Outras idades / Não mapeado,2.0,7.83,6
2019,MS,Feminino,Outras idades / Não mapeado,2.0,8.0,1
2019,MS,Masculino,Outras idades / Não mapeado,2.0,8.0,3
2019,MS,Masculino,15 a 29 anos,2.0,8.0,6
2019,MS,Feminino,Outras idades / Não mapeado,2.0,7.5,2
2019,MS,Feminino,0 a 14 anos,2.0,8.0,4
2019,MT,Feminino,Outras idades / Não mapeado,2.0,7.94,36
2019,MT,Feminino,Outras idades / Não mapeado,2.0,7.88,34
2019,MT,Masculino,15 a 29 anos,1.98,7.98,45
2019,MT,Masculino,Outras idades / Não mapeado,1.94,7.94,18
2019,MT,Feminino,0 a 14 anos,2.0,7.98,41
2019,MT,Masculino,Outras idades / Não mapeado,1.97,7.97,34
2019,MT,Masculino,Outras idades / Não mapeado,2.0,7.95,22
2019,MT,Feminino,Outras idades / Não mapeado,1.94,8.0,16
2019,MT,Masculino,Outras idades / Não mapeado,2.0,7.67,6
2019,MT,Feminino,Outras idades / Não mapeado,2.0,7.8,5
2019,GO,Feminino,Outras idades / Não mapeado,1.99,7.8,223
2019,GO,Feminino,45 a 59 anos,1.99,7.98,261
2019,GO,Masculino,30 a 44 anos,1.99,8.0,184
2019,GO,Masculino,0 a 14 anos,2.0,7.98,183
2019,GO,Masculino,Outras idades / Não mapeado,1.99,7.97,183
2019,GO,Masculino,Outras idades / Não mapeado,1.99,7.92,214
2019,DF,Feminino,45 a 59 anos,2.0,7.99,208
2019,DF,Masculino,0 a 14 anos,2.0,7.99,107
2019,DF,Masculino,Outras idades / Não mapeado,1.98,7.96,113
2019,DF,Masculino,Outras idades / Não mapeado,1.98,7.85,121
2019,DF,Feminino,Outras idades / Não mapeado,1.99,7.88,155
2019,DF,Masculino,30 a 44 anos,2.0,8.0,96
2019,RO,Feminino,45 a 59 anos,1.99,7.99,370
2019,RO,Masculino,30 a 44 anos,1.99,7.98,196
2019,RO,Masculino,Outras idades / Não mapeado,1.98,7.93,248
2019,RO,Masculino,Outras idades / Não mapeado,1.97,7.98,318
2019,RO,Masculino,0 a 14 anos,2.0,7.99,260
2019,RO,Feminino,Outras idades / Não mapeado,1.99,7.83,300
2019,RR,Masculino,60 anos ou mais,2.0,7.97,213
2019,RR,Feminino,Outras idades / Não mapeado,1.99,7.74,189
2019,RR,Masculino,Outras idades / Não mapeado,2.0,7.94,146
2019,RR,Feminino,Outras idades / Não mapeado,1.89,7.85,53
2019,RR,Masculino,Outras idades / Não mapeado,1.99,7.89,112
2019,RR,Feminino,Outras idades / Não mapeado,1.99,7.76,163
2019,RR,Masculino,Outras idades / Não mapeado,1.99,7.94,183
2019,RR,Masculino,Outras idades / Não mapeado,1.93,7.88,69
2019,RR,Feminino,Outras idades / Não mapeado,1.98,7.78,120
2019,RR,Feminino,30 a 44 anos,1.99,8.0,163
2019,RR,Masculino,45 a 59 anos,1.99,8.0,247
2019,RR,Feminino,Outras idades / Não mapeado,1.77,7.92,13
2019,RR,Feminino,Outras idades / Não mapeado,1.96,8.0,26
2019,PI,Feminino,Outras idades / Não mapeado,2.0,7.91,74
2019,PI,Masculino,15 a 29 anos,1.99,8.0,91
2019,PI,Feminino,0 a 14 anos,1.98,8.0,81
2019,PI,Feminino,Outras idades / Não mapeado,1.97,7.95,37
2019,PI,Feminino,Outras idades / Não mapeado,2.0,7.67,82
2019,PI,Masculino,Outras idades / Não mapeado,1.96,7.9,52
2019,PI,Masculino,Outras idades / Não mapeado,2.0,7.95,82
2019,PI,Feminino,Outras idades / Não mapeado,1.99,7.58,88
2019,PI,Masculino,Outras idades / Não mapeado,2.0,7.89,98
2019,PI,Masculino,Outras idades / Não mapeado,2.0,8.0,24
2019,RN,Feminino,45 a 59 anos,2.0,7.94,234
2019,RN,Masculino,30 a 44 anos,1.99,7.99,156
2019,RN,Masculino,Outras idades / Não mapeado,1.98,7.91,137
2019,RN,Masculino,0 a 14 anos,2.0,7.99,175
2019,RN,Masculino,Outras idades / Não mapeado,1.99,7.95,178
2019,RN,Feminino,Outras idades / Não mapeado,1.97,7.62,211
2019,PB,Feminino,Outras idades / Não mapeado,1.97,7.88,189
2019,PB,Feminino,15 a 29 anos,1.99,8.0,242
2019,PB,Feminino,60 anos ou mais,1.98,7.78,265
2019,PB,Masculino,Outras idades / Não mapeado,1.92,7.99,73
2019,PB,Masculino,Outras idades / Não mapeado,1.95,7.99,74
2019,PE,Masculino,Outras idades / Não mapeado,1.98,7.95,172
2019,PE,Masculino,45 a 59 anos,1.99,7.98,231
2019,PE,Feminino,Outras idades / Não mapeado,1.99,7.59,162
2019,PE,Feminino,Outras idades / Não mapeado,1.99,7.66,156
2019,PE,Masculino,Outras idades / Não mapeado,2.0,7.94,143
2019,PE,Feminino,Outras idades / Não mapeado,1.95,7.96,102
2019,PE,Feminino,Outras idades / Não mapeado,1.97,7.74,175
2019,PE,Feminino,Outras idades / Não mapeado,1.94,7.94,90
2019,PE,Masculino,Outras idades / Não mapeado,1.94,7.92,71
2019,PE,Masculino,60 anos ou mais,1.99,7.98,188
2019,PE,Masculino,Outras idades / Não mapeado,1.98,7.95,166
2019,PE,Feminino,Outras idades / Não mapeado,1.97,7.97,67
2019,PE,Feminino,30 a 44 anos,1.99,7.99,118
2019,RJ,Masculino,Outras idades / Não mapeado,2.0,7.93,100
2019,RJ,Feminino,Outras idades / Não mapeado,1.99,7.85,120
2019,RJ,Masculino,0 a 14 anos,2.0,8.0,100
2019,RJ,Masculino,30 a 44 anos,1.99,7.99,78
2019,RJ,Masculino,Outras idades / Não mapeado,1.99,7.98,97
2019,RJ,Feminino,45 a 59 anos,2.0,7.98,132
2019,PR,Masculino,30 a 44 anos,2.0,8.0,22
2019,PR,Masculino,Outras idades / Não mapeado,2.0,7.95,42
2019,PR,Feminino,45 a 59 anos,1.97,7.97,34
2019,PR,Masculino,0 a 14 anos,2.0,8.0,36
2019,PR,Masculino,Outras idades / Não mapeado,1.97,7.89,35
2019,PR,Feminino,Outras idades / Não mapeado,2.0,7.86,37
2019,TO,Masculino,0 a 14 anos,2.0,8.0,39
2019,TO,Masculino,Outras idades / Não mapeado,2.0,7.87,45
2019,TO,Feminino,45 a 59 anos,1.99,7.96,69
2019,TO,Masculino,30 a 44 anos,1.98,8.0,45
2019,TO,Feminino,Outras idades / Não mapeado,2.0,7.61,56
2019,TO,Masculino,Outras idades / Não mapeado,2.0,7.96,45
2019,SE,Feminino,Outras idades / Não mapeado,2.0,8.0,2
2019,SE,Masculino,Outras idades / Não mapeado,2.0,7.83,6
2019,SE,Feminino,0 a 14 anos,2.0,8.0,6
2019,SE,Masculino,Outras idades / Não mapeado,2.0,8.0,3
2019,SE,Feminino,Outras idades / Não mapeado,2.0,7.67,3
2019,SE,Masculino,15 a 29 anos,2.0,8.0,5
2019,SE,Feminino,Outras idades / Não mapeado,2.0,8.0,3
2019,SE,Feminino,Outras idades / Não mapeado,2.0,7.0,1
2019,SE,Masculino,Outras idades / Não mapeado,2.0,8.0,4
2019,SP,Feminino,60 anos ou mais,2.0,7.9,284
2019,SP,Masculino,Outras idades / Não mapeado,1.98,7.87,126
2019,SP,Feminino,Outras idades / Não mapeado,1.98,7.9,218
2019,SP,Masculino,Outras idades / Não mapeado,1.98,7.9,50
2019,SP,Feminino,15 a 29 anos,2.0,7.99,208
2019,SC,Masculino,Outras idades / Não mapeado,1.99,7.97,276
2019,SC,Feminino,Outras idades / Não mapeado,2.0,7.95,245
2019,SC,Feminino,Outras idades / Não mapeado,1.99,7.91,292
2019,SC,Masculino,60 anos ou mais,1.99,7.99,278
2019,SC,Feminino,Outras idades / Não mapeado,1.99,7.93,274
2019,SC,Masculino,Outras idades / Não mapeado,1.99,7.89,149
2019,SC,Feminino,Outras idades / Não mapeado,1.99,7.97,191
2019,SC,Masculino,Outras idades / Não mapeado,2.0,7.92,250
2019,SC,Masculino,45 a 59 anos,1.99,7.99,313
2019,SC,Feminino,Outras idades / Não mapeado,1.99,7.9,103
2019,SC,Masculino,Outras idades / Não mapeado,1.99,7.94,286
2019,SC,Feminino,30 a 44 anos,1.99,7.99,185
2019,SC,Feminino,Outras idades / Não mapeado,1.99,7.94,85
2019,RS,Masculino,Outras idades / Não mapeado,2.0,8.0,12
2019,RS,Feminino,Outras idades / Não mapeado,2.0,7.91,22
2019,RS,Masculino,Outras idades / Não mapeado,2.0,7.96,24
2019,RS,Feminino,Outras idades / Não mapeado,2.0,8.0,10
2019,RS,Feminino,Outras idades / Não mapeado,1.93,7.86,14
2019,RS,Feminino,Outras idades / Não mapeado,1.9,7.95,21
2019,RS,Masculino,Outras idades / Não mapeado,2.0,7.88,25
2019,RS,Feminino,0 a 14 anos,2.0,8.0,8
2019,RS,Masculino,15 a 29 anos,2.0,8.0,11
2019,RS,Masculino,Outras idades / Não mapeado,2.0,8.0,5
2016,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,28
2016,SC,Feminino,60 anos ou mais,2.0,7.97,36
2016,SC,Feminino,15 a 29 anos,2.0,8.0,25
2016,RR,Feminino,60 anos ou mais,1.98,7.85,222
2016,RR,Masculino,Outras idades / Não mapeado,1.87,7.92,24
2016,RR,Feminino,15 a 29 anos,1.99,8.0,228
2016,RR,Masculino,Outras idades / Não mapeado,1.97,7.88,34
2016,RR,Feminino,Outras idades / Não mapeado,1.94,7.71,107
2016,TO,Feminino,Outras idades / Não mapeado,2.0,7.65,232
2016,TO,Masculino,Outras idades / Não mapeado,1.99,7.98,204
2016,TO,Feminino,30 a 44 anos,1.99,7.99,189
2016,TO,Masculino,45 a 59 anos,1.99,7.99,315
2016,TO,Masculino,60 anos ou mais,2.0,8.0,217
2016,TO,Feminino,Outras idades / Não mapeado,1.9,7.9,90
2016,TO,Masculino,Outras idades / Não mapeado,1.99,7.97,212
2016,TO,Masculino,Outras idades / Não mapeado,2.0,7.96,151
2016,TO,Masculino,Outras idades / Não mapeado,2.0,7.96,77
2016,TO,Feminino,Outras idades / Não mapeado,1.97,7.78,172
2016,TO,Feminino,Outras idades / Não mapeado,1.99,7.72,213
2016,TO,Feminino,Outras idades / Não mapeado,1.93,7.96,69
2016,TO,Feminino,Outras idades / Não mapeado,1.9,7.93,42
2016,SE,Masculino,0 a 14 anos,2.0,7.99,294
2016,SE,Masculino,30 a 44 anos,1.99,8.0,325
2016,SE,Feminino,Outras idades / Não mapeado,1.99,7.6,366
2016,SE,Feminino,45 a 59 anos,1.99,7.97,493
2016,SE,Masculino,Outras idades / Não mapeado,1.98,7.95,325
2016,SE,Masculino,Outras idades / Não mapeado,1.97,7.94,244
2016,SP,Feminino,Outras idades / Não mapeado,1.99,7.92,359
2016,SP,Masculino,15 a 29 anos,2.0,7.99,289
2016,SP,Masculino,Outras idades / Não mapeado,1.99,7.92,329
2016,SP,Feminino,Outras idades / Não mapeado,1.99,7.93,338
2016,SP,Feminino,Outras idades / Não mapeado,2.0,7.93,270
2016,SP,Masculino,Outras idades / Não mapeado,1.99,7.94,277
2016,SP,Feminino,Outras idades / Não mapeado,1.97,7.96,94
2016,SP,Feminino,0 a 14 anos,2.0,7.99,273
2016,SP,Masculino,Outras idades / Não mapeado,1.97,7.86,76
2016,SP,Masculino,Outras idades / Não mapeado,1.99,7.93,204
2016,SC,Masculino,Outras idades / Não mapeado,2.0,7.8,5
2016,SC,Masculino,Outras idades / Não mapeado,2.0,7.9,10
2016,RS,Masculino,0 a 14 anos,2.0,8.0,121
2016,RS,Masculino,30 a 44 anos,2.0,8.0,113
2016,RS,Feminino,45 a 59 anos,1.98,7.97,212
2016,RS,Masculino,Outras idades / Não mapeado,1.99,7.97,149
2016,RS,Feminino,Outras idades / Não mapeado,1.99,7.91,162
2016,RS,Masculino,Outras idades / Não mapeado,1.99,7.92,177
2016,RO,Masculino,Outras idades / Não mapeado,1.99,7.92,254
2016,RO,Masculino,45 a 59 anos,1.99,7.99,433
2016,RO,Feminino,Outras idades / Não mapeado,1.97,7.82,308
2016,RO,Masculino,60 anos ou mais,1.99,7.98,333
2016,RO,Masculino,Outras idades / Não mapeado,1.98,7.94,87
2016,RO,Feminino,Outras idades / Não mapeado,1.93,7.97,99
2016,RO,Feminino,Outras idades / Não mapeado,1.97,7.88,265
2016,RO,Masculino,Outras idades / Não mapeado,1.99,7.95,321
2016,RO,Feminino,Outras idades / Não mapeado,1.98,7.73,339
2016,RO,Feminino,30 a 44 anos,2.0,8.0,249
2016,RO,Masculino,Outras idades / Não mapeado,1.98,7.95,336
2016,RO,Feminino,Outras idades / Não mapeado,1.98,7.95,83
2016,RO,Feminino,Outras idades / Não mapeado,2.0,7.94,35
2016,PA,Feminino,Outras idades / Não mapeado,1.99,7.68,130
2016,PA,Feminino,Outras idades / Não mapeado,2.0,7.61,193
2016,PA,Masculino,Outras idades / Não mapeado,1.98,7.93,171
2016,PA,Feminino,Outras idades / Não mapeado,1.99,7.58,165
2016,PA,Masculino,Outras idades / Não mapeado,1.99,7.95,151
2016,PA,Masculino,45 a 59 anos,1.99,7.99,295
2016,PA,Masculino,Outras idades / Não mapeado,1.98,7.93,101
2016,PA,Feminino,30 a 44 anos,2.0,8.0,181
2016,PA,Masculino,60 anos ou mais,1.98,7.99,191
2016,PA,Feminino,Outras idades / Não mapeado,1.93,8.0,28
2016,PA,Masculino,Outras idades / Não mapeado,1.92,7.97,64
2016,PA,Feminino,Outras idades / Não mapeado,1.98,7.95,43
2016,PA,Feminino,Outras idades / Não mapeado,1.92,7.88,51
2016,PI,Masculino,Outras idades / Não mapeado,1.97,7.95,253
2016,PI,Masculino,0 a 14 anos,2.0,8.0,266
2016,PI,Feminino,45 a 59 anos,1.99,7.97,410
2016,PI,Masculino,Outras idades / Não mapeado,1.98,7.9,232
2016,PI,Masculino,30 a 44 anos,1.99,8.0,297
2016,PI,Feminino,Outras idades / Não mapeado,1.99,7.48,324
2016,RN,Masculino,45 a 59 anos,1.99,8.0,108
2016,RN,Feminino,Outras idades / Não mapeado,2.0,7.61,75
2016,RN,Masculino,Outras idades / Não mapeado,1.99,7.97,68
2016,RN,Masculino,Outras idades / Não mapeado,1.98,7.92,88
2016,RN,Feminino,Outras idades / Não mapeado,1.93,7.75,76
2016,RN,Masculino,60 anos ou mais,1.99,7.97,86
